system,database,table,row_estimate,data_bytes,index_bytes,total_bytes,extra
mariadb,V5_data_1994,mae_02_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_12_d1,0,0,1024,1024,
mariadb,V5_data_1994,metar_09_d1,0,0,1024,1024,
mariadb,V5_data_1994,static_02_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_03_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_01_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_04_d1,0,0,1024,1024,
mariadb,V5_data_1994,mae_12_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_09_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_07_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_09_d1,0,0,1024,1024,
mariadb,V5_data_1994,static_07_d1,0,0,1024,1024,
mariadb,V5_data_1994,metar_01_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_03_d3,0,0,1024,1024,
mariadb,V5_data_1994,static_11_d1,0,0,1024,1024,
mariadb,V5_data_1994,mae_11_d1,0,0,1024,1024,
mariadb,V5_data_1994,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_1994,bouees_04_d1,0,0,1024,1024,
mariadb,V5_data_1994,mae_07_d1,0,0,1024,1024,
mariadb,V5_data_1994,static_04_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_10_d1,0,0,1024,1024,
mariadb,V5_data_1994,metar_06_d1,0,0,1024,1024,
mariadb,V5_data_1994,bouees_03_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_1994,metar_05_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_04_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_11_d3,0,0,1024,1024,
mariadb,V5_data_1994,mae_06_d3,0,0,1024,1024,
mariadb,V5_data_1994,metar_07_d2,0,0,1024,1024,
mariadb,V5_data_1994,mae_01_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_08_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_09_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_02_d1,0,0,1024,1024,
mariadb,V5_data_1994,mae_08_d3,0,0,1024,1024,
mariadb,V5_data_1994,mae_02_d1,0,0,1024,1024,
mariadb,V5_data_1994,metar_12_d2,0,0,1024,1024,
mariadb,V5_data_1994,metar_04_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_05_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_07_d2,0,0,1024,1024,
mariadb,V5_data_1994,bouees_10_d3,0,0,1024,1024,
mariadb,V5_data_1994,mae_05_d3,0,0,1024,1024,
mariadb,V5_data_1994,metar_07_d1,0,0,1024,1024,
mariadb,V5_data_1994,bouees_02_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_12_d2,0,0,1024,1024,
mariadb,V5_data_1994,mae_09_d2,0,0,1024,1024,
mariadb,V5_data_1994,static_01_d2,0,0,1024,1024,
mariadb,V5_data_1994,bouees_06_d3,0,0,1024,1024,
mariadb,V5_data_1994,static_08_d3,0,0,1024,1024,
mariadb,V5_data_1994,metar_11_d2,0,0,1024,1024,
mariadb,V5_data_1994,mae_01_d1,0,0,1024,1024,
mariadb,V5_data_1994,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_1994,static_06_d3,0,0,1024,1024,
mariadb,V5_data_1994,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_1994,static_01_d1,0,0,1024,1024,
mariadb,V5_data_1994,mae_10_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_1994,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_1994,static_09_d2,0,0,1024,1024,
mariadb,V5_data_1994,bouees_01_d1,0,0,1024,1024,
mariadb,V5_data_1994,static_10_d3,0,0,1024,1024,
mariadb,V5_data_1995,synop_01_d3,430721,60838008,8873984,69711992,
mariadb,V5_data_1995,synop_05_d3,428922,59964668,8837120,68801788,
mariadb,V5_data_1995,synop_12_d3,420246,59259012,8657920,67916932,
mariadb,V5_data_1995,synop_10_d3,422389,59106080,8702976,67809056,
mariadb,V5_data_1995,synop_03_d3,416197,58593224,8573952,67167176,
mariadb,V5_data_1995,synop_07_d3,416650,58288516,8584192,66872708,
mariadb,V5_data_1995,synop_08_d3,411321,57695868,8474624,66170492,
mariadb,V5_data_1995,synop_02_d1,401448,56328096,8269824,64597920,
mariadb,V5_data_1995,synop_01_d2,398317,56139108,8206336,64345444,
mariadb,V5_data_1995,synop_04_d1,399945,56030732,8240128,64270860,
mariadb,V5_data_1995,synop_02_d2,397756,55912812,8194048,64106860,
mariadb,V5_data_1995,synop_04_d2,397200,55460728,8182784,63643512,
mariadb,V5_data_1995,synop_05_d1,395058,55163880,8138752,63302632,
mariadb,V5_data_1995,synop_01_d1,386981,54695452,7971840,62667292,
mariadb,V5_data_1995,synop_05_d2,387633,54383704,7985152,62368856,
mariadb,V5_data_1995,synop_03_d1,386392,54318008,7960576,62278584,
mariadb,V5_data_1995,synop_03_d2,385365,54330084,7939072,62269156,
mariadb,V5_data_1995,synop_12_d2,385193,54126044,7934976,62061020,
mariadb,V5_data_1995,synop_10_d1,383381,53622920,7898112,61521032,
mariadb,V5_data_1995,synop_06_d3,381482,53360632,7859200,61219832,
mariadb,V5_data_1995,synop_06_d1,379608,53204132,7821312,61025444,
mariadb,V5_data_1995,synop_08_d1,379128,53038636,7810048,60848684,
mariadb,V5_data_1995,synop_09_d3,377549,52947968,7778304,60726272,
mariadb,V5_data_1995,synop_06_d2,377151,52946876,7770112,60716988,
mariadb,V5_data_1995,synop_08_d2,376986,52772932,7766016,60538948,
mariadb,V5_data_1995,synop_07_d1,377435,52754684,7775232,60529916,
mariadb,V5_data_1995,synop_11_d1,373210,52555352,7688192,60243544,
mariadb,V5_data_1995,synop_09_d2,374954,52495128,7725056,60220184,
mariadb,V5_data_1995,synop_07_d2,374232,52432940,7709696,60142636,
mariadb,V5_data_1995,synop_04_d3,373985,52166824,7705600,59872424,
mariadb,V5_data_1995,synop_10_d2,369645,51852008,7615488,59467496,
mariadb,V5_data_1995,synop_09_d1,369247,51720744,7607296,59328040,
mariadb,V5_data_1995,synop_12_d1,362726,50951956,7473152,58425108,
mariadb,V5_data_1995,synop_11_d2,359699,50705296,7410688,58115984,
mariadb,V5_data_1995,synop_11_d3,359954,50670152,7415808,58085960,
mariadb,V5_data_1995,synop_02_d3,315981,44357488,6509568,50867056,
mariadb,V5_data_1995,metar_01_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_06_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_03_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_03_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_07_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_03_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_11_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_11_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_02_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_04_d3,0,0,1024,1024,
mariadb,V5_data_1995,metar_02_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_10_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_01_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_01_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_10_d3,0,0,1024,1024,
mariadb,V5_data_1995,metar_04_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_01_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_07_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_02_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_11_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_01_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_10_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_02_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_12_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_01_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_05_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_06_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_08_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_02_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_09_d3,0,0,1024,1024,
mariadb,V5_data_1995,metar_03_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_03_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_05_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_12_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_03_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_11_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_04_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_08_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_02_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_11_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_05_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_09_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_09_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_10_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_06_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_10_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_04_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_11_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_04_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_07_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_09_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_12_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_03_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_07_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_07_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_12_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_11_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_06_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_08_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_10_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_05_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_05_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_07_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_07_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_12_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_08_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_01_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_06_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_08_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_06_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_02_d3,0,0,1024,1024,
mariadb,V5_data_1995,metar_04_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_01_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_10_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_12_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_09_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_09_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_01_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_11_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_10_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_07_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_05_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_01_d3,0,0,1024,1024,
mariadb,V5_data_1995,metar_11_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_02_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_02_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_08_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_02_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_06_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_08_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_09_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_12_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_10_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_05_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_10_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_03_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_05_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_08_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_01_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_12_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_07_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_11_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_04_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_07_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_12_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_05_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_09_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_07_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_03_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_12_d2,0,0,1024,1024,
mariadb,V5_data_1995,mae_09_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_10_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_04_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_06_d1,0,0,1024,1024,
mariadb,V5_data_1995,mae_04_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_09_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_03_d1,0,0,1024,1024,
mariadb,V5_data_1995,metar_02_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_12_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_06_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_09_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_09_d3,0,0,1024,1024,
mariadb,V5_data_1995,bouees_06_d3,0,0,1024,1024,
mariadb,V5_data_1995,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_11_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_10_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_08_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_12_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_03_d1,0,0,1024,1024,
mariadb,V5_data_1995,bouees_04_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_06_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_04_d1,0,0,1024,1024,
mariadb,V5_data_1995,static_08_d2,0,0,1024,1024,
mariadb,V5_data_1995,bouees_06_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_1995,mae_04_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_11_d2,0,0,1024,1024,
mariadb,V5_data_1995,static_05_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_03_d2,0,0,1024,1024,
mariadb,V5_data_1995,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_1995,static_07_d3,0,0,1024,1024,
mariadb,V5_data_1996,synop_05_d3,428299,59831232,8823808,68655040,
mariadb,V5_data_1996,synop_12_d3,425269,59720684,8761344,68482028,
mariadb,V5_data_1996,synop_10_d3,426373,59591396,8783872,68375268,
mariadb,V5_data_1996,synop_07_d3,425486,59260804,8765440,68026244,
mariadb,V5_data_1996,synop_08_d3,425028,59261476,8756224,68017700,
mariadb,V5_data_1996,synop_01_d3,416103,58886860,8571904,67458764,
mariadb,V5_data_1996,synop_03_d3,416261,58493508,8576000,67069508,
mariadb,V5_data_1996,synop_11_d3,399888,55979480,8237056,64216536,
mariadb,V5_data_1996,synop_11_d2,398628,55796592,8212480,64009072,
mariadb,V5_data_1996,synop_11_d1,398066,55625948,8201216,63827164,
mariadb,V5_data_1996,synop_12_d1,395966,55565212,8158208,63723420,
mariadb,V5_data_1996,synop_12_d2,393760,55286644,8111104,63397748,
mariadb,V5_data_1996,synop_10_d1,395386,54919720,8144896,63064616,
mariadb,V5_data_1996,synop_10_d2,392088,54623820,8077312,62701132,
mariadb,V5_data_1996,synop_02_d1,386096,54522032,7954432,62476464,
mariadb,V5_data_1996,synop_09_d3,389089,54357636,8015872,62373508,
mariadb,V5_data_1996,synop_05_d2,388758,54293444,8008704,62302148,
mariadb,V5_data_1996,synop_09_d1,388899,54244320,8011776,62256096,
mariadb,V5_data_1996,synop_05_d1,388000,54209404,7993344,62202748,
mariadb,V5_data_1996,synop_04_d3,386977,54078224,7971840,62050064,
mariadb,V5_data_1996,synop_06_d3,386045,53958860,7953408,61912268,
mariadb,V5_data_1996,synop_04_d1,384148,53849788,7914496,61764284,
mariadb,V5_data_1996,synop_04_d2,383764,53746140,7906304,61652444,
mariadb,V5_data_1996,synop_07_d1,386204,53666656,7956480,61623136,
mariadb,V5_data_1996,synop_02_d2,379651,53678372,7822336,61500708,
mariadb,V5_data_1996,synop_03_d1,381134,53630364,7852032,61482396,
mariadb,V5_data_1996,synop_09_d2,382979,53500140,7889920,61390060,
mariadb,V5_data_1996,synop_01_d2,378433,53331772,7796736,61128508,
mariadb,V5_data_1996,synop_08_d2,382049,53253780,7871488,61125268,
mariadb,V5_data_1996,synop_08_d1,382036,53202792,7870464,61073256,
mariadb,V5_data_1996,synop_07_d2,382841,53123064,7886848,61009912,
mariadb,V5_data_1996,synop_03_d2,376769,53077176,7761920,60839096,
mariadb,V5_data_1996,synop_01_d1,375227,53074836,7730176,60805012,
mariadb,V5_data_1996,synop_06_d2,378339,52724596,7794688,60519284,
mariadb,V5_data_1996,synop_06_d1,375823,52324036,7743488,60067524,
mariadb,V5_data_1996,synop_02_d3,341993,48201036,7046144,55247180,
mariadb,V5_data_1996,static_07_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_06_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_06_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_08_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_09_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_07_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_09_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_10_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_03_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_04_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_05_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_09_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_04_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_11_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_07_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_10_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_11_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_04_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_11_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_11_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_07_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_04_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_03_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_12_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_12_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_07_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_07_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_09_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_11_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_12_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_01_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_12_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_02_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_08_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_02_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_05_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_01_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_04_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_04_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_11_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_07_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_01_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_01_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_02_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_06_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_06_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_06_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_10_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_10_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_10_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_01_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_09_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_03_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_01_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_05_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_05_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_10_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_02_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_08_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_02_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_06_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_08_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_08_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_05_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_07_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_04_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_03_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_09_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_03_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_09_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_12_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_12_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_12_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_11_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_03_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_02_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_11_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_10_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_07_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_03_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_09_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_07_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_07_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_12_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_04_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_11_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_11_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_11_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_03_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_09_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_03_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_12_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_06_d2,0,0,1024,1024,
mariadb,V5_data_1996,bouees_02_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_05_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_01_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_05_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_02_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_08_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_06_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_08_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_02_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_02_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_10_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_01_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_04_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_06_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_02_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_11_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_04_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_04_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_04_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_12_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_12_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_12_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_09_d1,0,0,1024,1024,
mariadb,V5_data_1996,metar_03_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_09_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_03_d3,0,0,1024,1024,
mariadb,V5_data_1996,mae_03_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_07_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_09_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_10_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_05_d2,0,0,1024,1024,
mariadb,V5_data_1996,mae_06_d3,0,0,1024,1024,
mariadb,V5_data_1996,bouees_08_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_06_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_05_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_01_d1,0,0,1024,1024,
mariadb,V5_data_1996,static_01_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_01_d3,0,0,1024,1024,
mariadb,V5_data_1996,metar_10_d1,0,0,1024,1024,
mariadb,V5_data_1996,mae_10_d3,0,0,1024,1024,
mariadb,V5_data_1996,static_10_d1,0,0,1024,1024,
mariadb,V5_data_1996,bouees_06_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_05_d2,0,0,1024,1024,
mariadb,V5_data_1996,static_08_d2,0,0,1024,1024,
mariadb,V5_data_1996,metar_08_d2,0,0,1024,1024,
mariadb,V5_data_1997,synop_03_d3,439312,61389460,9050112,70439572,
mariadb,V5_data_1997,synop_01_d3,437336,61203552,9010176,70213728,
mariadb,V5_data_1997,synop_07_d3,425458,59392236,8765440,68157676,
mariadb,V5_data_1997,synop_05_d3,421268,58827620,8679424,67507044,
